event_id,user_id,event_type,timestamp,hour_of_day,day_of_week,is_weekend,is_anomalous,anomaly_type,ip_address,country,device,login_success,failed_attempts,timezone_gap_hours,instrument,lot_size,trade_volume,pnl,margin_used,trade_duration_seconds,trade_volume_vs_baseline,is_night_trade,amount,method,is_immediate_withdrawal,session_duration_mins,page_clicks,click_rate_per_min,kyc_change_type,account_age_days
EVT_115743,USER_0057,trade,2024-01-04 03:06:01,3,3,0,0,none,,,,,,,USDJPY,0.03,9893.49,262.44,3224.67,916.0,0.759,1.0,,,,,,,,298
EVT_526085,USER_0191,deposit,2024-01-04 03:19:01,3,3,0,0,none,,,,,,,,,,,,,,,2542.01,crypto,0.0,,,,,137
EVT_433674,USER_0145,login,2024-01-04 03:27:26,3,3,0,0,none,10.37.226.1,UK,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,100
EVT_203641,USER_0170,trade,2024-01-04 04:31:26,4,3,0,0,none,,,,,,,USDJPY,0.85,14281.11,-52.22,1744.23,3515.0,1.381,0.0,,,,,,,,168
EVT_917939,USER_0007,withdrawal,2024-01-04 05:08:34,5,3,0,1,brute_forcer,,,,,,,,,,,,,,,403.58,bank,0.0,,,,,121
EVT_871041,USER_0188,login,2024-01-04 06:05:04,6,3,0,0,none,10.166.43.1,AE,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,75
EVT_449497,USER_0152,deposit,2024-01-04 07:15:32,7,3,0,0,none,,,,,,,,,,,,,,,2903.88,bank,0.0,,,,,13
EVT_724702,USER_0185,kyc_change,2024-01-04 08:46:13,8,3,0,0,none,,,,,,,,,,,,,,,,,,,,,address_update,312
EVT_177514,USER_0160,deposit,2024-01-04 10:00:38,10,3,0,0,none,,,,,,,,,,,,,,,2299.94,card,0.0,,,,,97
EVT_100177,USER_0105,deposit,2024-01-04 11:29:40,11,3,0,0,none,,,,,,,,,,,,,,,1970.75,card,0.0,,,,,270
EVT_413833,USER_0092,login,2024-01-04 11:30:48,11,3,0,0,none,10.247.238.1,DE,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,37
EVT_271499,USER_0046,trade,2024-01-04 11:33:54,11,3,0,0,none,,,,,,,BTCUSD,0.84,13610.63,63.66,2788.08,1485.0,0.881,0.0,,,,,,,,178
EVT_786837,USER_0172,trade,2024-01-04 12:01:42,12,3,0,0,none,,,,,,,XAUUSD,0.46,11971.52,-225.45,4823.74,3279.0,1.397,0.0,,,,,,,,39
EVT_891802,USER_0003,session,2024-01-04 12:03:38,12,3,0,1,structurer,,,ios_app,,,,,,,,,,,,,,,5.5,17.0,3.09,,284
EVT_153170,USER_0032,deposit,2024-01-04 12:09:20,12,3,0,0,none,,,,,,,,,,,,,,,1564.88,bank,0.0,,,,,179
EVT_134007,USER_0089,login,2024-01-04 13:33:58,13,3,0,0,none,10.61.21.1,AE,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,341
EVT_476993,USER_0139,withdrawal,2024-01-04 13:40:08,13,3,0,0,none,,,,,,,,,,,,,,,435.4,bank,0.0,,,,,122
EVT_603534,USER_0119,kyc_change,2024-01-04 14:13:30,14,3,0,0,none,,,,,,,,,,,,,,,,,,,,,email_update,199
EVT_454123,USER_0004,trade,2024-01-04 14:18:56,14,3,0,1,bot_trader,,,,,,,USDJPY,0.44,13322.74,-54.1,1389.91,62.0,1.073,0.0,,,,,,,,39
EVT_852037,USER_0177,deposit,2024-01-04 15:39:49,15,3,0,0,none,,,,,,,,,,,,,,,2228.85,bank,0.0,,,,,331
EVT_378199,USER_0044,session,2024-01-04 15:44:50,15,3,0,0,none,,,firefox_linux,,,,,,,,,,,,,,,55.5,15.0,0.27,,4
EVT_520106,USER_0155,withdrawal,2024-01-04 15:58:34,15,3,0,0,none,,,,,,,,,,,,,,,285.59,crypto,0.0,,,,,160
EVT_839122,USER_0008,deposit,2024-01-04 16:13:54,16,3,0,1,ip_hopper,,,,,,,,,,,,,,,1853.95,bank,0.0,,,,,264
EVT_156904,USER_0084,login,2024-01-04 16:16:53,16,3,0,0,none,10.179.114.1,IN,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,291
EVT_860541,USER_0164,trade,2024-01-04 16:19:44,16,3,0,0,none,,,,,,,BTCUSD,1.24,8209.96,-168.03,2769.53,504.0,0.915,1.0,,,,,,,,360
EVT_657989,USER_0191,withdrawal,2024-01-04 16:57:56,16,3,0,0,none,,,,,,,,,,,,,,,545.67,crypto,0.0,,,,,138
EVT_592796,USER_0116,deposit,2024-01-04 17:12:15,17,3,0,0,none,,,,,,,,,,,,,,,1410.82,card,0.0,,,,,136
EVT_479264,USER_0101,deposit,2024-01-04 17:57:32,17,3,0,0,none,,,,,,,,,,,,,,,2472.39,bank,0.0,,,,,180
EVT_157580,USER_0075,session,2024-01-04 18:44:02,18,3,0,0,none,,,safari_mac,,,,,,,,,,,,,,,51.7,5.0,0.1,,210
EVT_961331,USER_0021,deposit,2024-01-04 20:04:25,20,3,0,1,brute_forcer,,,,,,,,,,,,,,,2523.83,card,0.0,,,,,112
EVT_447514,USER_0041,trade,2024-01-04 20:46:44,20,3,0,0,none,,,,,,,XAUUSD,0.68,7887.62,-99.0,960.57,1551.0,1.082,1.0,,,,,,,,127
EVT_927630,USER_0055,session,2024-01-04 20:48:11,20,3,0,0,none,,,safari_mac,,,,,,,,,,,,,,,54.5,36.0,0.66,,112
EVT_869105,USER_0011,kyc_change,2024-01-04 21:20:36,21,3,0,1,bot_trader,,,,,,,,,,,,,,,,,,,,,email_update,28
EVT_362139,USER_0182,trade,2024-01-04 21:41:14,21,3,0,0,none,,,,,,,AUDUSD,1.11,19624.94,-298.49,467.61,3230.0,1.039,0.0,,,,,,,,326
EVT_590012,USER_0120,trade,2024-01-04 22:05:58,22,3,0,0,none,,,,,,,USDJPY,1.4,20878.04,-48.12,2520.81,255.0,1.106,0.0,,,,,,,,108
EVT_835928,USER_0048,deposit,2024-01-04 23:46:11,23,3,0,0,none,,,,,,,,,,,,,,,1311.56,bank,0.0,,,,,365
EVT_751297,USER_0149,trade,2024-01-04 23:52:11,23,3,0,0,none,,,,,,,USDJPY,0.78,11699.23,-147.06,4916.44,2335.0,0.912,0.0,,,,,,,,121
EVT_692354,USER_0134,trade,2024-01-04 23:57:41,23,3,0,0,none,,,,,,,EURUSD,1.62,8625.03,-83.75,1744.49,3523.0,1.101,0.0,,,,,,,,173
EVT_856726,USER_0046,login,2024-01-05 01:31:12,1,4,0,0,none,10.107.175.1,BR,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,179
EVT_870310,USER_0036,session,2024-01-05 01:42:51,1,4,0,0,none,,,chrome_win,,,,,,,,,,,,,,,28.3,38.0,1.34,,183
EVT_275160,USER_0143,trade,2024-01-05 01:47:45,1,4,0,0,none,,,,,,,GBPUSD,0.03,8336.05,-45.44,2766.86,3514.0,0.847,1.0,,,,,,,,189
EVT_351682,USER_0037,session,2024-01-05 01:55:35,1,4,0,0,none,,,firefox_linux,,,,,,,,,,,,,,,33.7,41.0,1.22,,296
EVT_719019,USER_0097,deposit,2024-01-05 02:06:10,2,4,0,0,none,,,,,,,,,,,,,,,1329.42,crypto,0.0,,,,,332
EVT_556068,USER_0014,login,2024-01-05 02:41:40,2,4,0,1,brute_forcer,192.140.29.20,BR,ios_app,0.0,1.0,4.0,,,,,,,,,,,,,,,,125
EVT_638009,USER_0014,login,2024-01-05 02:42:10,2,4,0,1,brute_forcer,192.81.15.37,NG,firefox_linux,0.0,2.0,0.0,,,,,,,,,,,,,,,,125
EVT_136489,USER_0014,login,2024-01-05 02:42:40,2,4,0,1,brute_forcer,192.64.34.61,CN,android_app,0.0,3.0,7.0,,,,,,,,,,,,,,,,125
EVT_501451,USER_0014,login,2024-01-05 02:43:10,2,4,0,1,brute_forcer,192.16.78.174,NG,ios_app,0.0,4.0,0.0,,,,,,,,,,,,,,,,125
EVT_490084,USER_0014,login,2024-01-05 02:43:40,2,4,0,1,brute_forcer,192.227.39.147,NG,safari_mac,0.0,5.0,0.0,,,,,,,,,,,,,,,,125
EVT_484774,USER_0014,login,2024-01-05 02:44:10,2,4,0,1,brute_forcer,192.203.160.167,DE,android_app,0.0,6.0,0.0,,,,,,,,,,,,,,,,125
EVT_218959,USER_0014,login,2024-01-05 02:44:40,2,4,0,1,brute_forcer,192.13.95.128,SG,firefox_linux,1.0,6.0,7.0,,,,,,,,,,,,,,,,125
EVT_895373,USER_0122,login,2024-01-05 02:47:13,2,4,0,0,none,10.18.232.1,DE,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,324
EVT_833832,USER_0027,trade,2024-01-05 03:02:39,3,4,0,1,deposit_withdrawal_cycler,,,,,,,GBPUSD,0.37,13754.56,-55.72,1524.19,886.0,1.113,0.0,,,,,,,,55
EVT_471958,USER_0113,session,2024-01-05 03:20:21,3,4,0,0,none,,,android_app,,,,,,,,,,,,,,,29.5,67.0,2.27,,204
EVT_761104,USER_0191,session,2024-01-05 03:51:20,3,4,0,0,none,,,chrome_win,,,,,,,,,,,,,,,42.2,31.0,0.73,,138
EVT_721121,USER_0062,login,2024-01-05 04:32:00,4,4,0,0,none,10.151.65.1,RU,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,106
EVT_800015,USER_0064,login,2024-01-05 04:51:11,4,4,0,0,none,10.220.164.1,SG,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,286
EVT_155004,USER_0116,login,2024-01-05 04:56:13,4,4,0,0,none,10.206.139.1,AE,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,136
EVT_365971,USER_0009,trade,2024-01-05 05:26:33,5,4,0,1,wash_trader,,,,,,,EURUSD,21.29,182393.51,4510.14,129155.17,29.0,19.81,1.0,,,,,,,,9
EVT_474440,USER_0009,trade,2024-01-05 05:29:33,5,4,0,1,wash_trader,,,,,,,EURUSD,22.21,160874.74,2992.34,195395.38,16.0,17.473,1.0,,,,,,,,9
EVT_461551,USER_0009,trade,2024-01-05 05:32:33,5,4,0,1,wash_trader,,,,,,,EURUSD,38.88,164668.32,3630.87,118181.16,19.0,17.885,1.0,,,,,,,,9
EVT_789023,USER_0009,trade,2024-01-05 05:35:33,5,4,0,1,wash_trader,,,,,,,EURUSD,37.53,114269.97,4555.21,56816.96,9.0,12.411,1.0,,,,,,,,9
EVT_908977,USER_0009,trade,2024-01-05 05:38:33,5,4,0,1,wash_trader,,,,,,,EURUSD,48.51,149912.97,4506.19,118348.51,18.0,16.283,1.0,,,,,,,,9
EVT_893435,USER_0009,trade,2024-01-05 05:41:33,5,4,0,1,wash_trader,,,,,,,EURUSD,28.32,145645.21,1346.55,119554.76,11.0,15.819,1.0,,,,,,,,9
EVT_146489,USER_0009,trade,2024-01-05 05:44:33,5,4,0,1,wash_trader,,,,,,,EURUSD,37.51,122684.46,849.81,196159.22,29.0,13.325,1.0,,,,,,,,9
EVT_454992,USER_0009,trade,2024-01-05 05:47:33,5,4,0,1,wash_trader,,,,,,,EURUSD,40.94,124505.63,2912.43,96429.14,24.0,13.523,1.0,,,,,,,,9
EVT_283594,USER_0009,trade,2024-01-05 05:50:33,5,4,0,1,wash_trader,,,,,,,EURUSD,40.54,166969.04,1231.78,186639.08,24.0,18.135,1.0,,,,,,,,9
EVT_731678,USER_0072,trade,2024-01-05 05:52:25,5,4,0,0,none,,,,,,,USDCHF,1.01,5766.11,-73.15,3922.41,2790.0,0.899,0.0,,,,,,,,268
EVT_817941,USER_0009,trade,2024-01-05 05:53:33,5,4,0,1,wash_trader,,,,,,,EURUSD,48.49,168522.69,3765.74,142012.28,13.0,18.304,1.0,,,,,,,,9
EVT_907526,USER_0164,login,2024-01-05 05:55:18,5,4,0,0,none,10.62.232.1,SG,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,360
EVT_829168,USER_0009,trade,2024-01-05 05:56:33,5,4,0,1,wash_trader,,,,,,,EURUSD,47.98,134847.24,4397.29,56782.8,1.0,14.646,1.0,,,,,,,,9
EVT_991546,USER_0045,trade,2024-01-05 06:34:14,6,4,0,0,none,,,,,,,BTCUSD,1.83,3563.62,155.15,516.71,838.0,1.089,0.0,,,,,,,,259
EVT_678654,USER_0109,trade,2024-01-05 06:34:36,6,4,0,0,none,,,,,,,AUDUSD,0.9,15435.47,-30.21,4898.32,3457.0,1.157,1.0,,,,,,,,73
EVT_975972,USER_0166,session,2024-01-05 06:48:51,6,4,0,0,none,,,android_app,,,,,,,,,,,,,,,29.1,6.0,0.21,,19
EVT_345722,USER_0189,trade,2024-01-05 07:04:44,7,4,0,0,none,,,,,,,USDCHF,1.19,19178.9,-88.21,1742.47,2902.0,1.164,1.0,,,,,,,,180
EVT_497753,USER_0113,trade,2024-01-05 07:29:44,7,4,0,0,none,,,,,,,BTCUSD,1.09,17760.16,-11.25,1758.91,1735.0,0.911,0.0,,,,,,,,204
EVT_886864,USER_0132,withdrawal,2024-01-05 07:35:32,7,4,0,0,none,,,,,,,,,,,,,,,1062.45,crypto,0.0,,,,,276
EVT_176751,USER_0129,trade,2024-01-05 08:00:26,8,4,0,0,none,,,,,,,EURUSD,0.02,13334.21,21.98,4072.35,3417.0,1.127,0.0,,,,,,,,262
EVT_124393,USER_0150,trade,2024-01-05 08:49:10,8,4,0,0,none,,,,,,,EURUSD,0.72,1558.91,44.64,4090.48,1412.0,0.787,0.0,,,,,,,,63
EVT_305369,USER_0188,withdrawal,2024-01-05 09:20:00,9,4,0,0,none,,,,,,,,,,,,,,,132.79,bank,0.0,,,,,76
EVT_660033,USER_0072,login,2024-01-05 09:59:13,9,4,0,0,none,10.218.228.1,DE,safari_mac,1.0,1.0,0.0,,,,,,,,,,,,,,,,268
EVT_687638,USER_0105,trade,2024-01-05 10:00:16,10,4,0,0,none,,,,,,,EURUSD,1.74,12342.24,82.33,665.43,2203.0,1.08,0.0,,,,,,,,271
EVT_451801,USER_0195,deposit,2024-01-05 10:13:27,10,4,0,0,none,,,,,,,,,,,,,,,1269.86,card,0.0,,,,,190
EVT_832671,USER_0109,trade,2024-01-05 10:16:20,10,4,0,0,none,,,,,,,BTCUSD,0.66,12933.73,211.96,875.37,653.0,0.969,0.0,,,,,,,,73
EVT_780301,USER_0158,trade,2024-01-05 10:43:32,10,4,0,0,none,,,,,,,GBPUSD,1.52,8523.68,-6.71,2206.93,2173.0,0.972,1.0,,,,,,,,351
EVT_564620,USER_0138,kyc_change,2024-01-05 10:46:03,10,4,0,0,none,,,,,,,,,,,,,,,,,,,,,email_update,278
EVT_501583,USER_0062,trade,2024-01-05 11:08:41,11,4,0,0,none,,,,,,,USDCHF,0.23,5088.24,56.96,1421.77,262.0,0.955,0.0,,,,,,,,106
EVT_105891,USER_0173,trade,2024-01-05 12:06:28,12,4,0,0,none,,,,,,,USDCHF,0.36,8248.73,-147.11,4629.71,2758.0,0.631,0.0,,,,,,,,244
EVT_684080,USER_0196,withdrawal,2024-01-05 12:45:49,12,4,0,0,none,,,,,,,,,,,,,,,451.0,crypto,0.0,,,,,207
EVT_541699,USER_0127,kyc_change,2024-01-05 13:01:58,13,4,0,0,none,,,,,,,,,,,,,,,,,,,,,address_update,7
EVT_494616,USER_0045,trade,2024-01-05 13:25:14,13,4,0,0,none,,,,,,,GBPUSD,1.51,3766.32,47.71,2811.66,1342.0,1.151,0.0,,,,,,,,260
EVT_149500,USER_0189,deposit,2024-01-05 15:44:44,15,4,0,0,none,,,,,,,,,,,,,,,1248.58,bank,0.0,,,,,181
EVT_532424,USER_0171,withdrawal,2024-01-05 17:02:48,17,4,0,0,none,,,,,,,,,,,,,,,71.13,bank,0.0,,,,,352
EVT_150290,USER_0159,deposit,2024-01-05 17:12:56,17,4,0,0,none,,,,,,,,,,,,,,,777.63,crypto,0.0,,,,,25
EVT_372804,USER_0131,deposit,2024-01-05 18:03:47,18,4,0,0,none,,,,,,,,,,,,,,,1404.51,card,0.0,,,,,155
EVT_518568,USER_0097,trade,2024-01-05 18:40:39,18,4,0,0,none,,,,,,,AUDUSD,1.86,7602.05,-12.71,3630.87,2770.0,1.022,1.0,,,,,,,,333
EVT_743508,USER_0168,login,2024-01-05 18:52:42,18,4,0,0,none,10.56.13.1,UK,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,62
EVT_216478,USER_0174,deposit,2024-01-05 20:12:32,20,4,0,0,none,,,,,,,,,,,,,,,1879.08,card,0.0,,,,,142
EVT_387552,USER_0158,session,2024-01-05 20:34:25,20,4,0,0,none,,,ios_app,,,,,,,,,,,,,,,35.1,15.0,0.43,,352
EVT_819729,USER_0093,session,2024-01-05 20:40:47,20,4,0,0,none,,,ios_app,,,,,,,,,,,,,,,7.2,67.0,9.31,,189
EVT_283188,USER_0118,login,2024-01-05 20:41:43,20,4,0,0,none,10.10.137.1,BR,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,76
EVT_677236,USER_0071,trade,2024-01-05 21:19:32,21,4,0,0,none,,,,,,,XAUUSD,0.29,10425.75,-363.64,1801.98,3245.0,0.998,1.0,,,,,,,,131
EVT_156413,USER_0172,login,2024-01-05 21:34:15,21,4,0,0,none,10.154.234.1,DE,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,40
EVT_838862,USER_0116,session,2024-01-05 21:48:41,21,4,0,0,none,,,firefox_linux,,,,,,,,,,,,,,,31.9,16.0,0.5,,137
EVT_609244,USER_0029,trade,2024-01-05 21:51:15,21,4,0,1,ip_hopper,,,,,,,USDJPY,0.17,1945.51,6.84,3185.4,3553.0,1.046,1.0,,,,,,,,58
EVT_593602,USER_0113,login,2024-01-05 22:12:02,22,4,0,0,none,10.36.119.1,CN,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,204
EVT_755744,USER_0152,withdrawal,2024-01-05 22:30:06,22,4,0,0,none,,,,,,,,,,,,,,,1832.9,crypto,0.0,,,,,15
EVT_454086,USER_0105,login,2024-01-05 22:34:20,22,4,0,0,none,10.245.225.1,CN,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,271
EVT_424553,USER_0182,trade,2024-01-05 23:33:43,23,4,0,0,none,,,,,,,AUDUSD,0.38,22977.89,118.56,4089.22,2485.0,1.217,1.0,,,,,,,,327
EVT_382324,USER_0164,trade,2024-01-06 00:21:57,0,5,1,0,none,,,,,,,USDCHF,1.71,11701.45,-35.39,4386.35,516.0,1.304,0.0,,,,,,,,361
EVT_250753,USER_0168,trade,2024-01-06 00:35:00,0,5,1,0,none,,,,,,,USDJPY,0.85,11921.19,163.65,2854.34,80.0,0.691,1.0,,,,,,,,63
EVT_633804,USER_0091,session,2024-01-06 01:17:24,1,5,1,0,none,,,safari_mac,,,,,,,,,,,,,,,5.1,36.0,7.06,,130
EVT_292664,USER_0195,deposit,2024-01-06 01:23:56,1,5,1,0,none,,,,,,,,,,,,,,,1645.63,crypto,0.0,,,,,191
EVT_647098,USER_0193,kyc_change,2024-01-06 03:12:22,3,5,1,0,none,,,,,,,,,,,,,,,,,,,,,address_update,323
EVT_703172,USER_0029,session,2024-01-06 03:49:11,3,5,1,1,ip_hopper,,,chrome_win,,,,,,,,,,,,,,,23.4,28.0,1.2,,59
EVT_377174,USER_0115,session,2024-01-06 04:25:06,4,5,1,0,none,,,ios_app,,,,,,,,,,,,,,,57.6,20.0,0.35,,102
EVT_488563,USER_0031,login,2024-01-06 04:25:54,4,5,1,0,none,10.236.127.1,AE,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,332
EVT_363432,USER_0042,trade,2024-01-06 04:35:49,4,5,1,0,none,,,,,,,BTCUSD,1.35,7311.18,-40.16,4950.35,817.0,1.058,1.0,,,,,,,,267
EVT_777141,USER_0024,trade,2024-01-06 04:45:07,4,5,1,1,structurer,,,,,,,BTCUSD,1.03,9295.05,56.78,2044.75,990.0,0.816,0.0,,,,,,,,155
EVT_363550,USER_0141,login,2024-01-06 05:22:05,5,5,1,0,none,10.150.183.1,IN,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,163
EVT_516297,USER_0140,login,2024-01-06 05:25:20,5,5,1,0,none,10.227.85.1,US,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,244
EVT_324134,USER_0000,login,2024-01-06 05:46:09,5,5,1,1,brute_forcer,10.12.140.1,US,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,84
EVT_285752,USER_0099,deposit,2024-01-06 05:47:25,5,5,1,0,none,,,,,,,,,,,,,,,2629.99,card,0.0,,,,,194
EVT_548377,USER_0039,trade,2024-01-06 07:00:19,7,5,1,0,none,,,,,,,BTCUSD,0.9,6817.19,-240.15,3042.91,1885.0,0.873,1.0,,,,,,,,247
EVT_264550,USER_0156,login,2024-01-06 07:08:53,7,5,1,0,none,10.232.188.1,US,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,328
EVT_781448,USER_0021,trade,2024-01-06 07:26:36,7,5,1,1,brute_forcer,,,,,,,GBPUSD,1.1,1621.5,-97.75,2236.63,2710.0,0.981,1.0,,,,,,,,114
EVT_919800,USER_0005,login,2024-01-06 08:59:24,8,5,1,1,dormant_withdrawer,10.135.22.1,NG,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,155
EVT_618721,USER_0129,trade,2024-01-06 09:52:36,9,5,1,0,none,,,,,,,EURUSD,0.78,10337.4,-49.52,1643.1,402.0,0.874,0.0,,,,,,,,263
EVT_108051,USER_0153,trade,2024-01-06 10:02:59,10,5,1,0,none,,,,,,,USDCHF,0.76,9055.27,-50.8,3178.09,1997.0,0.838,0.0,,,,,,,,58
EVT_330069,USER_0188,withdrawal,2024-01-06 10:16:35,10,5,1,0,none,,,,,,,,,,,,,,,97.93,crypto,0.0,,,,,77
EVT_288783,USER_0037,login,2024-01-06 10:17:03,10,5,1,0,none,10.80.29.1,DE,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,298
EVT_329437,USER_0023,trade,2024-01-06 10:52:51,10,5,1,1,wash_trader,,,,,,,BTCUSD,0.06,6730.11,-19.47,3245.66,2209.0,0.972,0.0,,,,,,,,323
EVT_684774,USER_0061,deposit,2024-01-06 11:41:15,11,5,1,0,none,,,,,,,,,,,,,,,540.73,card,0.0,,,,,243
EVT_907346,USER_0107,deposit,2024-01-06 12:00:35,12,5,1,0,none,,,,,,,,,,,,,,,764.24,bank,0.0,,,,,324
EVT_289365,USER_0019,login,2024-01-06 12:00:53,12,5,1,1,dormant_withdrawer,10.82.0.1,NG,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,327
EVT_788500,USER_0023,session,2024-01-06 12:32:40,12,5,1,1,wash_trader,,,android_app,,,,,,,,,,,,,,,28.0,39.0,1.39,,323
EVT_110913,USER_0083,deposit,2024-01-06 13:26:00,13,5,1,0,none,,,,,,,,,,,,,,,914.57,bank,0.0,,,,,161
EVT_399736,USER_0147,login,2024-01-06 13:46:42,13,5,1,0,none,10.195.183.1,SG,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,362
EVT_111583,USER_0116,trade,2024-01-06 13:52:32,13,5,1,0,none,,,,,,,XAUUSD,0.05,13723.62,-71.81,2391.83,2204.0,1.147,0.0,,,,,,,,138
EVT_544638,USER_0178,deposit,2024-01-06 14:27:41,14,5,1,0,none,,,,,,,,,,,,,,,1998.26,crypto,0.0,,,,,12
EVT_906035,USER_0144,session,2024-01-06 16:07:21,16,5,1,0,none,,,chrome_win,,,,,,,,,,,,,,,23.2,61.0,2.63,,158
EVT_594596,USER_0071,session,2024-01-06 16:31:38,16,5,1,0,none,,,firefox_linux,,,,,,,,,,,,,,,27.6,67.0,2.43,,132
EVT_979827,USER_0164,trade,2024-01-06 16:51:20,16,5,1,0,none,,,,,,,GBPUSD,1.74,6052.05,145.77,4019.29,1565.0,0.675,1.0,,,,,,,,362
EVT_673662,USER_0195,login,2024-01-06 18:23:35,18,5,1,0,none,10.181.36.1,SG,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,192
EVT_935986,USER_0142,withdrawal,2024-01-06 18:24:30,18,5,1,0,none,,,,,,,,,,,,,,,156.94,bank,0.0,,,,,32
EVT_261395,USER_0015,trade,2024-01-06 19:17:10,19,5,1,1,ip_hopper,,,,,,,BTCUSD,1.52,13344.66,2.87,892.19,1748.0,1.064,0.0,,,,,,,,165
EVT_605608,USER_0000,session,2024-01-06 20:13:04,20,5,1,1,brute_forcer,,,safari_mac,,,,,,,,,,,,,,,35.5,45.0,1.27,,84
EVT_400878,USER_0092,trade,2024-01-06 20:50:45,20,5,1,0,none,,,,,,,USDJPY,0.68,6026.12,199.8,3323.96,2600.0,1.021,0.0,,,,,,,,40
EVT_386270,USER_0135,trade,2024-01-06 20:55:05,20,5,1,0,none,,,,,,,BTCUSD,0.53,16936.52,70.73,3281.29,349.0,1.034,0.0,,,,,,,,17
EVT_679989,USER_0068,trade,2024-01-06 21:16:57,21,5,1,0,none,,,,,,,AUDUSD,0.78,12725.07,-80.43,4563.05,81.0,1.172,0.0,,,,,,,,116
EVT_495727,USER_0021,session,2024-01-06 21:24:38,21,5,1,1,brute_forcer,,,firefox_linux,,,,,,,,,,,,,,,19.2,8.0,0.42,,114
EVT_958160,USER_0141,session,2024-01-06 22:06:08,22,5,1,0,none,,,android_app,,,,,,,,,,,,,,,24.0,78.0,3.25,,164
EVT_793624,USER_0149,deposit,2024-01-06 22:29:09,22,5,1,0,none,,,,,,,,,,,,,,,717.14,crypto,0.0,,,,,123
EVT_974187,USER_0040,withdrawal,2024-01-06 23:04:59,23,5,1,0,none,,,,,,,,,,,,,,,720.65,bank,0.0,,,,,110
EVT_147310,USER_0082,login,2024-01-06 23:07:41,23,5,1,0,none,10.108.232.1,NG,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,262
EVT_456441,USER_0178,deposit,2024-01-06 23:22:31,23,5,1,0,none,,,,,,,,,,,,,,,1693.47,card,0.0,,,,,12
EVT_830302,USER_0144,login,2024-01-06 23:37:48,23,5,1,0,none,10.235.130.1,AE,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,158
EVT_563385,USER_0032,session,2024-01-07 00:28:32,0,6,1,0,none,,,safari_mac,,,,,,,,,,,,,,,21.7,44.0,2.03,,182
EVT_222456,USER_0099,kyc_change,2024-01-07 01:52:48,1,6,1,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,194
EVT_258757,USER_0131,login,2024-01-07 02:15:17,2,6,1,0,none,10.250.76.1,BR,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,156
EVT_201424,USER_0079,deposit,2024-01-07 02:26:14,2,6,1,0,none,,,,,,,,,,,,,,,2113.87,card,0.0,,,,,44
EVT_547232,USER_0067,withdrawal,2024-01-07 03:04:30,3,6,1,0,none,,,,,,,,,,,,,,,250.42,bank,0.0,,,,,210
EVT_714054,USER_0158,withdrawal,2024-01-07 03:21:15,3,6,1,0,none,,,,,,,,,,,,,,,68.06,bank,0.0,,,,,353
EVT_389366,USER_0037,login,2024-01-07 03:25:23,3,6,1,0,none,10.80.29.1,DE,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,298
EVT_325515,USER_0044,trade,2024-01-07 03:33:02,3,6,1,0,none,,,,,,,USDCHF,0.87,19389.44,-57.16,4060.99,992.0,1.086,1.0,,,,,,,,6
EVT_795931,USER_0157,withdrawal,2024-01-07 03:55:17,3,6,1,0,none,,,,,,,,,,,,,,,607.02,crypto,0.0,,,,,119
EVT_757681,USER_0129,trade,2024-01-07 04:18:49,4,6,1,0,none,,,,,,,USDCHF,0.51,12766.92,-75.22,745.87,3198.0,1.079,1.0,,,,,,,,263
